station_id,station_name,station_type,type_code,business_type,longitude_gcj02,latitude_gcj02,longitude_wgs84,latitude_wgs84,province_name,city_name,district_name,detailed_address,postal_code,contact_phone,contact_email,official_website,province_code,city_code,district_code
B0K166IZG7,星星充电汽车充电站(大兴机场玫瑰园超充站),汽车服务;充电站;充电站,11100,,116.411765,39.526305,116.4055726,39.52495877,北京市,北京市,大兴区,礼贤镇大兴国际机场临空经济区国际会议中心b3层,,4008280768,,,110000,10,110115
B0J37HWSXL,云快充汽车充电站(司机之家),汽车服务;充电站;充电站,11100,,116.382939,39.522936,116.3767525,39.52159704,北京市,北京市,大兴区,礼贤镇贺南退役军人服务站,,,,,110000,10,110115
B0I665J7PE,国家电网汽车充电站(北京市大兴区大兴国际机场1号充电站),汽车服务;充电站;充电站,11100,,116.420086,39.529507,116.4139001,39.52816478,北京市,北京市,大兴区,天兴一街与航兴路交叉口南侧机场高速高架桥下停车场,,18601376118,,,110000,10,110115
B0LADA7XVJ,北汽动力大兴国际机场换电站,汽车服务;换电站;换电站,11101,,116.431443,39.528377,116.4252729,39.5270469,北京市,北京市,大兴区,礼贤镇中国航油大兴机场第五加油站,,,,,110000,10,110115
B0LUNS396L,云快充汽车充电站(七棵树酒店大兴国际机场店),汽车服务;充电站;充电站,11100,,116.375,39.5334,116.368821,39.53206544,北京市,北京市,大兴区,礼贤镇董各庄村北3条2号七棵树酒店,,4008288517,,,110000,10,110115
B0LUJ7BDGA,特来电汽车充电站(北京信和汽车充电站),汽车服务;充电站;充电站,11100,,116.39712,39.54091,116.390923,39.53955822,北京市,北京市,大兴区,礼贤镇魏石路,,13810320873,,,110000,10,110115
B0IKV5GBQA,蔚来汽车换电站(礼贤服务区),汽车服务;换电站;换电站,11101,,116.408001,39.541795,116.4018048,39.54044297,北京市,北京市,大兴区,礼贤服务区,,,,,110000,10,110115
B0KGT5BNLS,华为智晟大兴机场高速礼贤服务区超级充电站,汽车服务;充电站;充电站,11100,,116.408375,39.542051,116.4021789,39.54069899,北京市,北京市,大兴区,大兴机场高速礼贤服务区西南侧,,,,,110000,10,110115
B0IKJOE9LT,冀东启明汽车充电站(中高路),汽车服务;充电站;充电站,11100,,116.63679,40.27192,116.6309094,40.27081778,北京市,北京市,怀柔区,庙城镇中高路319号,,,,,110000,10,110116
B0LAYKURAW,国家电网汽车充电站(怀柔区庙城镇焦村充电站),汽车服务;充电站;充电站,11100,,116.636663,40.271189,116.6307828,40.27008712,北京市,北京市,怀柔区,庙城镇焦村,,010-53686699,,,110000,10,110116
B0FFL5L4QD,国家电网汽车充电站(北京市怀柔区融城小区南区充电站),汽车服务;充电站;充电站,11100,,116.634311,40.290918,116.6284334,40.28981512,北京市,北京市,怀柔区,融城小区南区9号楼西侧地面停车场,,18601376118,,,110000,10,110116
B0LD1K99K6,依威能源汽车充电站(HIMAMA锦会农场),汽车服务;充电站;充电站,11100,,116.64115,40.26418,116.6352605,40.26307283,北京市,北京市,怀柔区,庙城镇中高路13号,,4001800910,,,110000,10,110116
B0K6NB0QQ9,中国石化汽车充电站(庙城充电站),汽车服务;充电站;充电站,11100,,116.620613,40.291889,116.6147601,40.29080187,北京市,北京市,怀柔区,庙城镇富密路金善名居北侧,,95105888,,,110000,10,110116
B0FFGI80AK,北京汽车汽车充电站(北京京柔东方汽车销售服务有限公司),汽车服务;充电站;充电站,11100,,116.649217,40.296152,116.6433037,40.29502464,北京市,北京市,怀柔区,京柔东方汽车销售服务有限公司地面停车场,,,,,110000,10,110116
B0K6NB3JW6,中国石化汽车充电站(迎宾园充电站),汽车服务;充电站;充电站,11100,,116.641375,40.301775,116.6354803,40.30065919,北京市,北京市,怀柔区,迎宾南路与葛各庄路交叉口西40米,,95105888,,,110000,10,110116
B0FFK860GX,国家电网充电站(怀柔区怀柔供电公司西侧),汽车服务;充电站;充电站,11100,,116.630109,40.334813,116.6242344,40.33370457,北京市,北京市,怀柔区,青春路湖光小区36号,,,,,110000,10,110116
B0HDYXRMTW,普天新能源充电站(普天新能源光荣院),汽车服务;充电站;充电站,11100,,116.633045,40.335636,116.6271645,40.33452353,北京市,北京市,怀柔区,北大街26号,,,,,110000,10,110116
B0FFHJJ4W3,特来电汽车充电站(特来电北京怀柔新渔乐充电站),汽车服务;充电站;充电站,11100,,116.636458,40.336376,116.6305701,40.33525859,北京市,北京市,怀柔区,北大街49号地面停车场,,4001300001,,,110000,10,110116
B0FFI6E837,特来电汽车充电站(长副坝路),汽车服务;充电站;充电站,11100,,116.626775,40.336575,116.6209064,40.33547009,北京市,北京市,怀柔区,X009(怀黄路)地面停车场,,4001300001,,,110000,10,110116
B0FFHP1W8W,国家电网汽车充电站(北京市怀柔区城区),汽车服务;充电站;充电站,11100,,116.64437,40.33324,116.6384642,40.33211132,北京市,北京市,怀柔区,开放路与于家园路交叉口北220米,,,,,110000,10,110116
B0JB6PGXRP,开迈斯汽车充电站(北京市怀柔区青春万达广场地下站),汽车服务;充电站;充电站,11100,,116.630179,40.316438,116.6243066,40.31533438,北京市,北京市,怀柔区,府前西街1号院1号楼地下停车场地下三层F区3道F139(青春路驶入),,4008083392,,,110000,10,110116
B0IBAZ9XB3,特来电汽车充电站(特来电北京怀柔北大街1号充电站),汽车服务;充电站;充电站,11100,,116.64306,40.335643,116.6371571,40.33451577,北京市,北京市,怀柔区,泉河街道北大街1号金泰苑小区地面停车场,,4001300001,,,110000,10,110116
B0FFHXNDI0,国家电网汽车充电站(北京市怀柔区京北大世界),汽车服务;充电站;充电站,11100,,116.631657,40.315682,116.6257817,40.31457668,北京市,北京市,怀柔区,南华市场西侧地面停车场,,18601376118,,,110000,10,110116
B0FFI1ZN1B,特来电汽车充电站(特来电北京怀柔长城汽修充电站),汽车服务;充电站;充电站,11100,,116.649701,40.324748,116.6437829,40.32361267,北京市,北京市,怀柔区,开放东路19号,,,,,110000,10,110116
B0FFL1KQYS,隆瑞三优于家园充电站,汽车服务;充电站;充电站,11100,,116.649278,40.331807,116.6433601,40.3306705,北京市,北京市,怀柔区,泉河路与市政园林路交叉口北220米,,,,,110000,10,110116
B0LUOSGQGX,云快充汽车充电站(乐成智充液冷超充),汽车服务;充电站;充电站,11100,,116.629713,40.341603,116.6238383,40.34049316,北京市,北京市,怀柔区,路大地燃气(红螺寺路西),,,,,110000,10,110116
B0J3242NOU,壳牌兴怀大街桥下充电站,汽车服务;充电站;充电站,11100,,116.649156,40.321356,116.6432397,40.3202225,北京市,北京市,怀柔区,车站路兴怀大街立交桥下地面停车场24,,4007160699,,,110000,10,110116
B0JRPKAUAY,云快充汽车充电站(四海同心充电站),汽车服务;充电站;充电站,11100,,116.65041,40.322025,116.6444904,40.32088916,北京市,北京市,怀柔区,车站路临88号,,4008288517,,,110000,10,110116
B0GK1GUMS4,北京公交集团充电站,汽车服务;充电站;充电站,11100,,116.645907,40.316491,116.6399995,40.31536424,北京市,北京市,怀柔区,开放路怀柔汽车站,,,,,110000,10,110116
B0FFK8SCOC,国家电网汽车充电站(北京市怀柔区东关汽车修理厂充电站),汽车服务;充电站;充电站,11100,,116.638193,40.31256,116.6323043,40.31144637,北京市,北京市,怀柔区,迎宾路东东关汽车修理厂地面停车场,,,,,110000,10,110116
B0KKVDK4MG,汽车充电站(隆瑞三优怀柔916路充电站),汽车服务;充电站;充电站,11100,,116.645746,40.315814,116.639839,40.31468768,北京市,北京市,怀柔区,府前东街4号,,,,,110000,10,110116
B0FFHST762,特来电汽车充电站(北京大星发-丽湖店充电站),汽车服务;充电站;充电站,11100,,116.628719,40.308763,116.6228503,40.30766311,北京市,北京市,怀柔区,大星发丽湖停车场,,4001300001,,,110000,10,110116
B0LDF7YS1G,特来电目的地充电站(特来电北京怀柔东关丽枫酒店充电站),汽车服务;充电站;充电站,11100,,116.64238,40.30994,116.6364819,40.30882061,北京市,北京市,怀柔区,龙山街道东关二区小区丽枫酒店(北京怀柔商业街店),,4001300001,,,110000,10,110116
B0K1BSWDY7,云快充汽车充电站(智远优充开放环岛充电站一期),汽车服务;充电站;充电站,11100,,116.65778,40.321514,116.6518408,40.32036507,北京市,北京市,怀柔区,地面停车场,,4008288517,,,110000,10,110116
B0JKOYGOC9,云快充汽车充电站(智远优充开放环岛一期),汽车服务;充电站;充电站,11100,,116.65816,40.321148,116.6522198,40.31999847,北京市,北京市,怀柔区,开放东路一号开放广场西北角,,4008288517,,,110000,10,110116
B0J10UE7CN,普天充电桩(北京电影学院怀柔校区站),汽车服务;充电站;充电站,11100,,116.693881,40.283799,116.6878452,40.28259161,北京市,北京市,怀柔区,祥瑞路50号,,,,,110000,10,110116
B0L1LBDZM5,云快充汽车充电站(仙台村站),汽车服务;充电站;个人充电站,11104,,116.68319,40.279236,116.6771841,40.27804895,北京市,北京市,怀柔区,111,,4008288517,,,110000,10,110116
B0KA6MDMMB,汽车充电站(五一小学站),汽车服务;充电站;充电站,11100,,116.682992,40.28344,116.6769861,40.2822524,北京市,北京市,怀柔区,和平路32号,,,,,110000,10,110116
B0LDMD0QOU,驴充充汽车充电站(凤和二园),汽车服务;充电站;充电站,11100,,116.681145,40.28705,116.6751439,40.28586506,北京市,北京市,怀柔区,和平路34号凤和二园,,13810850338,,,110000,10,110116
B0KB15A5GA,云快充目的地充电站(麦步充电站汉庭酒店站),汽车服务;充电站;充电站,11100,,116.67937,40.28729,116.6733739,40.28610837,北京市,北京市,怀柔区,杨宋镇凤翔大街11-2号汉庭酒店(北京怀柔杨宋电影学院店),,4008288517,,,110000,10,110116
B0FFIQWAJ8,特来电汽车充电站(鹿世界主题公园),汽车服务;充电站;充电站,11100,,116.704451,40.294108,116.6983872,40.29288099,北京市,北京市,怀柔区,北辰路1号地面停车场,,4001300001,,,110000,10,110116
B0GK1O2RAV,国家电网汽车充电站(北京市怀柔区杨宋镇仙台村),汽车服务;充电站;充电站,11100,,116.673217,40.283002,116.667239,40.28183308,北京市,北京市,怀柔区,中影酒店南侧地面停车场,,,,,110000,10,110116
B0J13RHWSG,国家电网汽车充电站(北京市怀柔区中石化杨宋加油站),汽车服务;充电站;充电站,11100,,116.677977,40.300594,116.6719832,40.29941193,北京市,北京市,怀柔区,杨宋镇中国石化杨宋加油站,,95598,,,110000,10,110116
B0H1ULXMWC,北京怀柔北房小学电动汽车充电站,汽车服务;充电站;充电站,11100,,116.697604,40.326003,116.6915532,40.32477898,北京市,北京市,怀柔区,幸福大街与中高路交叉口东180米,,,,,110000,10,110116
B0LUXPMJLR,驴充充汽车充电站(车海洋自助洗车站永昌街店),汽车服务;充电站;充电站,11100,,116.69606,40.324116,116.6900134,40.32289508,北京市,北京市,怀柔区,永昌街谢发旅店,,0797-966999,,,110000,10,110116
B0LDROLFMA,国家电网汽车充电站(北京市怀柔区北房镇幸福东园),汽车服务;充电站;充电站,11100,,116.709369,40.326609,116.7032897,40.32536668,北京市,北京市,怀柔区,裕华路与幸福大街交叉口东北60米,,,,,110000,10,110116
B0GKR5CWLZ,启明充电站(比亚迪4S店),汽车服务;充电站;充电站,11100,,116.685934,40.323191,116.6799149,40.32198831,北京市,北京市,怀柔区,杨雁路10号,,,,,110000,10,110116
B0LAMK3030,云快充汽车充电站(北京通天下超充站),汽车服务;充电站;充电站,11100,,116.685386,40.323128,116.6793684,40.32192634,北京市,北京市,怀柔区,北房镇杨雁路7号院,,4008288517,,,110000,10,110116
B0FFJHWEFR,北京市纯电动汽车换电站,汽车服务;充电站;充电站,11100,,116.686025,40.32255,116.6800057,40.32134731,北京市,北京市,怀柔区,杨雁路东50米,,,,,110000,10,110116
B0G06GMW2S,国家电网汽车充电站(北京市怀柔区北房镇幸福东园),汽车服务;充电站;充电站,11100,,116.712186,40.325581,116.7061006,40.32433511,北京市,北京市,怀柔区,[],,18601376118,,,110000,10,110116
B0KKUR6QYK,小桔充电汽车充电站(北京有色金属研究院总院充电站),汽车服务;充电站;充电站,11100,,116.68734,40.33628,116.6813153,40.33507118,北京市,北京市,怀柔区,北房镇有色金属研究总院怀柔基地(南门),,4000610999,,,110000,10,110116
B0FFHRJ7BM,国家电网汽车充电站(北京市怀柔区北房镇安各庄村),汽车服务;充电站;充电站,11100,,116.706754,40.337973,116.7006792,40.33673132,北京市,北京市,怀柔区,安各庄村,,,,,110000,10,110116
B0LUADO1SQ,国家电网汽车充电站(北京市怀柔区科学城),汽车服务;充电站;充电站,11100,,116.685011,40.34222,116.678992,40.3410138,北京市,北京市,怀柔区,雁栖开发区牤牛河西路北京怀柔科学城管理委员会南门,,18601376118,,,110000,10,110116
B0LAMXF0HY,云快充目的地充电站(北京智远优充科学城公共交流充电站),汽车服务;充电站;充电站,11100,,116.68652,40.34531,116.6804965,40.34410013,北京市,北京市,怀柔区,科学城乐园南一街五号,,4008288517,,,110000,10,110116
B0K2S92PVB,汐歌儿汽车充电站(公共站汐歌儿北房镇京密路优易充小站),汽车服务;充电站;充电站,11100,,116.724144,40.32917,116.7180352,40.32790941,北京市,北京市,怀柔区,北房镇京密路与通怀路西北口,,4001100835,,,110000,10,110116
B0HK3CP3OR,云快充汽车充电站(北京双杰电气充电站),汽车服务;充电站;充电站,11100,,116.684564,40.346012,116.6785458,40.34480554,北京市,北京市,怀柔区,杨雁路与乐园南一街交叉口北100米,,,,,110000,10,110116
B0FFM0XXC1,特来电充电站,汽车服务;充电站;充电站,11100,,116.672116,40.313419,116.6661373,40.312245,北京市,北京市,怀柔区,"永泰街永泰街,滨河馨居北门外侧停车场入",,,,,110000,10,110116
B0K2D612JY,汽车充电站(派捷充-雁栖国际社区一期B2停车场),汽车服务;充电站;充电站,11100,,116.677519,40.348865,116.6715204,40.34767099,北京市,北京市,怀柔区,雁栖国际社区一期B2停车场,,,,,110000,10,110116
B0IG1CG5FH,国家电网汽车充电站(杨宋镇羊世界),汽车服务;充电站;充电站,11100,,116.67638,40.304336,116.6703903,40.30315608,北京市,北京市,怀柔区,杨宋镇张自口大桥东侧羊世界停车场,,,,,110000,10,110116
B0GR0KWMY6,国家电网汽车充电站(北京市密云区西统路北京运商会展中心东80米),汽车服务;充电站;充电站,11100,,116.762975,40.409214,116.7568253,40.40791796,北京市,北京市,密云区,[],,,,,110000,10,110118
B0LADZ9FU6,汽车充电站(莱充新能源车充电桩),汽车服务;充电站;充电站,11100,,116.853367,40.42039,116.8473454,40.41922444,北京市,北京市,密云区,民兴街78号停车场边,,,,,110000,10,110118
B0JAALD9SR,壳牌溪翁庄充电站,汽车服务;充电站;充电站,11100,,116.84756,40.41049,116.8415301,40.40931838,北京市,北京市,密云区,东智路口壳牌溪翁庄加油站内,,4007160699,,,110000,10,110118
B0G24RFZBR,国家电网汽车充电站(北京市密云区溪翁庄镇马头山桥公共),汽车服务;充电站;充电站,11100,,116.833192,40.45189,116.8271307,40.45067622,北京市,北京市,密云区,溪翁庄镇西智站东,,18601376118,,,110000,10,110118
B0LU3U99CT,云快充汽车充电站(北京日盛天宇云西充电站),汽车服务;充电站;充电站,11100,,116.752158,40.362259,116.7460157,40.36097589,北京市,北京市,密云区,西统路38号公交院内,,4008288517,,,110000,10,110118
B0FFK8FGL4,国家电网汽车充电站(北京市密云区排山汽车城公共充电站),汽车服务;充电站;充电站,11100,,116.794202,40.354464,116.7880844,40.35321692,北京市,北京市,密云区,十里堡镇排山汽车城南侧地面停车场,,,,,110000,10,110118
B0KK1GQU83,汇腾汽车充电站(季庄村台子旺51号),汽车服务;充电站;充电站,11100,,116.83373,40.379044,116.827679,40.37785831,北京市,北京市,密云区,季庄村台子旺51号,,13716792360,,,110000,10,110118
B0J0NL3JPB,云快充目的地充电站(蜂电共享密云人力社保局院内),汽车服务;充电站;充电站,11100,,116.82605,40.374374,116.8199849,40.37317547,北京市,北京市,密云区,密云区劳动人事争议仲裁院,,4008288517,,,110000,10,110118
B0IG1CFYIX,国家电网汽车充电站(北京市密云区劳动仲裁委员会充电站),汽车服务;充电站;充电站,11100,,116.825325,40.37423,116.8192585,40.37303016,北京市,北京市,密云区,劳动仲裁委员会院内停车场,,,,,110000,10,110118
B0KG2HX314,云快充目的地充电站(政府便民充电站密云区果园中区8号楼),汽车服务;充电站;充电站,11100,,116.83199,40.37375,116.8259363,40.37256279,北京市,北京市,密云区,果园新里中区8号楼北侧,,4008288517,,,110000,10,110118
B0L14C1P7C,小麦电站汽车充电站(康居北区6号楼),汽车服务;充电站;充电站,11100,,116.83666,40.38158,116.8306142,40.38039891,北京市,北京市,密云区,滨河西路,,010-53654350,,,110000,10,110118
B0LAYSWED9,驴充充汽车充电站(康居小区北区),汽车服务;充电站;充电站,11100,,116.83669,40.381706,116.8306442,40.38052492,北京市,北京市,密云区,绿地环路康居小区-北区,,13716302997,,,110000,10,110118
B0KR5LO7BN,蔚景云汽车充电站(北京密云绿地花都南区B2-063),汽车服务;充电站;充电站,11100,,116.83704,40.382797,116.8309947,40.38161621,北京市,北京市,密云区,果园街道绿地·国际花都南区,,4006803880,,,110000,10,110118
B0FFHU2C6B,国家电网汽车充电站(北京市密云区绿地花园),汽车服务;充电站;充电站,11100,,116.838188,40.383092,116.8321448,40.38191322,北京市,北京市,密云区,绿地花园西侧地面停车场,,18601376118,,,110000,10,110118
B0LRVXKJ7J,密云区科技馆院内汽车充电站,汽车服务;充电站;充电站,11100,,116.840404,40.381048,116.8343652,40.37987394,北京市,北京市,密云区,康居路3号,,13511025897,,,110000,10,110118
B0L16BR8G6,云快充目的地充电站(密云区科技馆院内东北门汽车充电站),汽车服务;充电站;充电站,11100,,116.840706,40.381382,116.8346677,40.38020838,北京市,北京市,密云区,果园街道小蜜蜂公园对面密云区科技馆院内北侧充电站,,4008288517,,,110000,10,110118
B0FFK7CTLT,依威能源汽车充电站(绿地花都嘉园小区北1门),汽车服务;充电站;充电站,11100,,116.835996,40.385927,116.8299484,40.38474323,北京市,北京市,密云区,新西路49号绿地花都嘉园小区(北1门)地面停车场,,4001800910,,,110000,10,110118
B0J1UR6HL6,星星充电汽车充电站(大唐庄),汽车服务;充电站;充电站,11100,,116.835166,40.386848,116.8291167,40.38566239,北京市,北京市,密云区,果园街道新西路大唐庄东区地面停车场,,,,,110000,10,110118
B0K1F7HPHL,云快充目的地充电站(蜂电共享密云区中加锦园充电站),汽车服务;充电站;充电站,11100,,116.827372,40.36678,116.8213104,40.36558636,北京市,北京市,密云区,园林路与新南路交叉口南120米,,13854273662,,,110000,10,110118
B0FFL1UD4D,汽车充电站(公共站开发区站),汽车服务;充电站;充电站,11100,,116.827394,40.36655,116.8213325,40.36535647,北京市,北京市,密云区,[],,4008288517,,,110000,10,110118
B0L1N1XDUJ,中国石化汽车充电站(同义昌充电站),汽车服务;充电站;充电站,11100,,116.822508,40.366643,116.8164371,40.36544031,北京市,北京市,密云区,果园街道中国石化同义昌加油站东侧,,95105888,,,110000,10,110118
B0J29G2UCG,特斯拉目的地充电站(北京中加锦园),汽车服务;充电站;充电站,11100,,116.82779,40.366028,116.8217293,40.36483538,北京市,北京市,密云区,果园街道园林路2号地面停车场,,4009100707,,,110000,10,110118
B0JRJ6DESN,星星充电汽车充电站(星星充电-密西花园充电站),汽车服务;充电站;充电站,11100,,116.840203,40.387723,116.8341629,40.38654634,北京市,北京市,密云区,果园街道密西花园地面停车场,,13241913491,,,110000,10,110118
B0LAKXLQEL,云快充汽车充电站(北京密云区文化馆便民服务充电站),汽车服务;充电站;充电站,11100,,116.84198,40.36989,116.8359454,40.3687224,北京市,北京市,密云区,文化馆便民服务充电站,,4008288517,,,110000,10,110118
B0HKFO26F5,国家电网汽车充电站,汽车服务;充电站;充电站,11100,,116.841673,40.369592,116.8356379,40.36842394,北京市,北京市,密云区,密云区文化馆便民服务地面停车场,,13511025897,,,110000,10,110118
B0J0NLI26U,云快充目的地充电站(北京密云区文化馆便民服务交流充电站),汽车服务;充电站;充电站,11100,,116.842155,40.369923,116.8361207,40.3687557,北京市,北京市,密云区,文化馆便民服务充电站,,4008288517,,,110000,10,110118
B0J29GW3CJ,特斯拉目的地充电站(北京石京龙滑雪场),汽车服务;充电站;充电站,11100,,115.96978,40.525185,115.9636718,40.52394111,北京市,北京市,延庆区,张山营镇中羊坊村北,,4009100707,,,110000,10,110119
B0FFHST9PY,国家电网汽车充电站(北京市延庆区石京龙滑雪场),汽车服务;充电站;充电站,11100,,115.969356,40.522291,115.9632494,40.5210497,北京市,北京市,延庆区,万科石京龙滑雪场停车场,,,,,110000,10,110119
B0LDDPAI4X,驴充充汽车充电站(黄柏寺充电站),汽车服务;充电站;充电站,11100,,115.99371,40.52592,115.9875236,40.52460671,北京市,北京市,延庆区,旧小路黄柏寺村公交车站北邻(近龙庆峡、万龙滑雪场、玉渡山)龙庆峡龙顺达农家饭庄·餐厅,,0797-966999,,,110000,10,110119
B0FFHST9PZ,国家电网汽车充电站(北京市延庆区龙聚山庄),汽车服务;充电站;充电站,11100,,115.962396,40.520954,115.9563094,40.51973126,北京市,北京市,延庆区,龙聚山庄地面停车场南侧,,18601376118,,,110000,10,110119
B0I2AKKWAK,云快充汽车充电站(张山营阳光假日酒店),汽车服务;充电站;充电站,11100,,116.001903,40.528535,115.9956879,40.5271955,北京市,北京市,延庆区,北京快乐假日大酒店大堂西侧50米,,,,,110000,10,110119
B0JACUH4SG,云来电垂钓园汽车充电站,汽车服务;充电站;充电站,11100,,115.958129,40.514198,115.9520545,40.51298891,北京市,北京市,延庆区,龙聚山庄垂钓园,,,,,110000,10,110119
B0JR94BSD8,蔚景云汽车充电站(果鲜农乐充电站),汽车服务;充电站;充电站,11100,,116.010605,40.530655,116.0043596,40.52928811,北京市,北京市,延庆区,北京声屏苑培训中心东南(旧小路),,4006803880,,,110000,10,110119
B0LACCL1V3,驴充充汽车充电站(卓家营村充电站),汽车服务;充电站;充电站,11100,,115.98123,40.50508,115.9750884,40.5038141,北京市,北京市,延庆区,110国道卓家营新区往北100米庄主私房菜,,19917119647,,,110000,10,110119
B0LG0U27DY,星星充电汽车充电站(海南盛丰充电站),汽车服务;充电站;充电站,11100,,115.99617,40.552837,115.9899716,40.55150214,北京市,北京市,延庆区,南海大道月亮湾高尔夫球场东南侧约290米,,4008280768,,,110000,10,110119
B0LRUPBIS0,昆仑网电汽车充电站(昆仑网电北京八达岭国际会展北区超充站),汽车服务;充电站;充电站,11100,,115.98239,40.475834,115.9762483,40.4745783,北京市,北京市,延庆区,北京八达岭国际会展中心,,95700,,,110000,10,110119
B0LUJP9ZLF,昆仑网电汽车充电站(昆仑网电北京八达岭国际会展南区超充站),汽车服务;充电站;充电站,11100,,115.98031,40.473026,115.9741755,40.47177757,北京市,北京市,延庆区,北京八达岭国际会展中心西南停车场,,95700,,,110000,10,110119
B0JBXLSDDZ,小鹏汽车充电站(北京延庆万达广场小鹏超充站),汽车服务;充电站;充电站,11100,,115.984542,40.474842,115.9783933,40.47358044,北京市,北京市,延庆区,香水园街道新城街80号延庆万达广场(入口新龙中街),,4007836688,,,110000,10,110119
B0FFIPD5H0,国家电网汽车充电站(北京市延庆区委党校),汽车服务;充电站;充电站,11100,,115.975819,40.473277,115.9696989,40.47204122,北京市,北京市,延庆区,党校东侧地面停车场,,18601376118,,,110000,10,110119
B0J2MHVJQE,蔚来能源超级充电站(北京八达岭国际会展中心),汽车服务;充电站;充电站,11100,,115.980231,40.472866,115.9740968,40.47161787,北京市,北京市,延庆区,广兴街八达岭国际会展中心地面停车场,,,,,110000,10,110119
B0FFKY9BW2,国家电网汽车充电站(北京市延庆区八达岭国际会展中心西侧),汽车服务;充电站;充电站,11100,,115.980301,40.472712,115.9741666,40.47146373,北京市,北京市,延庆区,北京八达岭国际会展中心西南地面停车场,,18601376118,,,110000,10,110119
B0JD0LLYJG,开迈斯汽车充电站(北京市延庆区万达广场地下站),汽车服务;充电站;充电站,11100,,115.9838,40.473625,115.977654,40.47236616,北京市,北京市,延庆区,庆园街59号新城街西入口地下负2层停车场,,4006657666,,,110000,10,110119
B0FFM8JFWU,国家电网汽车充电站(北京市延庆区八达岭国际会展中心东侧),汽车服务;充电站;充电站,11100,,115.983284,40.47321,115.9771397,40.47195285,北京市,北京市,延庆区,北京八达岭国际会展中心东南地面停车场,,18601376118,,,110000,10,110119
B0G3TRNZH7,国家电网汽车充电站(北京市延庆区北京大成众信贸易有限公司),汽车服务;充电站;充电站,11100,,115.99084,40.48136,115.9846692,40.48007677,北京市,北京市,延庆区,北京大成众信贸易有限公司停车场,,,,,110000,10,110119
B0I2AKIJNK,云快充汽车充电站(格兰二期北区7号楼),汽车服务;充电站;充电站,11100,,115.971188,40.469479,115.9650827,40.46825765,北京市,北京市,延庆区,格兰路与医孟路交叉口西北180米,,,,,110000,10,110119
B0GKMDSIPW,国家电网汽车充电站(北京市延庆区华风温泉大城堡),汽车服务;充电站;充电站,11100,,115.992671,40.473376,115.9864949,40.47209082,北京市,北京市,延庆区,八达岭华风温泉大城堡地面停车场,,,,,110000,10,110119
B0I2AKJEBW,云快充汽车充电站(尚书苑9号楼),汽车服务;充电站;充电站,11100,,115.978335,40.467224,115.9722076,40.46598377,北京市,北京市,延庆区,妫水北街与高塔街交叉口东北220米,,,,,110000,10,110119
B0I2AKHI8H,云快充汽车充电站(新兴西区8号楼),汽车服务;充电站;充电站,11100,,115.987374,40.46832,115.9812167,40.46705293,北京市,北京市,延庆区,新城街与恒安中街三巷交叉口东220米,,,,,110000,10,110119
B0HK3CMI2E,云快充汽车充电站(格兰山水二期南区3号楼充电站),汽车服务;充电站;充电站,11100,,115.971214,40.467823,115.9651088,40.4666023,北京市,北京市,延庆区,格兰路与医孟路交叉口西180米,,,,,110000,10,110119
B0HK3CTDB7,云快充汽车充电站(格兰山水二期南区18号楼充电站),汽车服务;充电站;充电站,11100,,115.970847,40.466544,115.9647431,40.46532485,北京市,北京市,延庆区,高塔街与玉皇阁大街交叉口东北160米,,,,,110000,10,110119
B0JBNL2NCM,云快充目的地充电站(云来电绿韵广场充电站),汽车服务;充电站;充电站,11100,,115.98691,40.465763,115.9807545,40.46449842,北京市,北京市,延庆区,绿韵广场停车场出口,,4008288517,,,110000,10,110119
B0KUH98CS4,昆仑网电汽车充电站(中国石油金龙充电站),汽车服务;充电站;充电站,11100,,115.98855,40.492584,115.9823856,40.49130247,北京市,北京市,延庆区,延庆镇米家堡村东金龙加油站,,95700,,,110000,10,110119
B0HK3CQ65W,云快充汽车充电站(温泉西里充电站),汽车服务;充电站;充电站,11100,,115.971614,40.46503,115.9655079,40.46380943,北京市,北京市,延庆区,高塔街与医孟路交叉口西180米,,,,,110000,10,110119
B0LU1YDS2U,小桔充电汽车充电站(北京静态交通环球新意充电站),汽车服务;充电站;充电站,11100,,115.975688,40.462694,115.9695696,40.4614632,北京市,北京市,延庆区,环球新意百货,,15311978962,,,110000,10,110119
B0KG7HSHTS,云快充汽车充电站(北京延庆医药大厦充电站),汽车服务;充电站;充电站,11100,,115.979546,40.461056,115.9734155,40.45981497,北京市,北京市,延庆区,东外大街99号后院,,4008288517,,,110000,10,110119
B0FFHXNDHD,国家电网汽车充电站(北京市延庆区夏都湾),汽车服务;充电站;充电站,11100,,116.024807,40.526149,116.0185153,40.52474316,北京市,北京市,延庆区,上郝庄村居民小区西侧地面停车场,,,,,110000,10,110119
B0FFHOR7MM,国家电网汽车充电站(北京市延庆区龙庆峡景区),汽车服务;充电站;充电站,11100,,116.017325,40.537533,116.0110561,40.53614267,北京市,北京市,延庆区,龙庆峡风景区地面停车场,,,,,110000,10,110119
B0K0HCH2OR,蔚景云汽车充电站(北京阳光乡村农家饭庄充电站2),汽车服务;充电站;充电站,11100,,116.01497,40.52835,116.0087101,40.52697132,北京市,北京市,延庆区,张山营镇韩郝庄东区29号,,4006803880,,,110000,10,110119
